system:index,Aerosol Index,date,.geo
20181207T085128_20181207T092825,0.0022456018776606944,2018-12-07T08:51:22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181208T083128_20181208T090941,-0.6770786984680182,2018-12-08T08:31:23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181209T081128_20181209T084902,-0.9717157863514352,2018-12-09T08:11:22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181209T081628_20181209T084955,,2018-12-09T08:16:23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181210T075128_20181210T083106,-1.377836483220827,2018-12-10T07:51:23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181210T075628_20181210T083203,-1.3426330322876283,2018-12-10T07:56:22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181212T071330_20181212T075656,,2018-12-12T07:13:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181212T071830_20181212T075801,-0.27756176937974664,2018-12-12T07:18:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181212T085830_20181212T095147,,2018-12-12T08:58:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181213T065830_20181213T073552,,2018-12-13T06:58:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181213T083830_20181213T093455,-0.06666657728946536,2018-12-13T08:38:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181214T081830_20181214T085646,-0.38491572264172036,2018-12-14T08:18:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181215T075830_20181215T083803,-1.264997337736054,2018-12-15T07:58:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181215T080330_20181215T083925,,2018-12-15T08:03:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181216T073830_20181216T081712,,2018-12-16T07:38:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181216T074330_20181216T081755,-1.9048691704746608,2018-12-16T07:43:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181217T072330_20181217T080136,-0.6029605448088673,2018-12-17T07:23:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181218T070330_20181218T074319,,2018-12-18T07:03:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181218T084330_20181218T092332,-0.08342850022816899,2018-12-18T08:43:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181218T084830_20181218T092419,,2018-12-18T08:48:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181219T082330_20181219T090345,-0.7769009296925257,2018-12-19T08:23:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181219T082830_20181219T090446,,2018-12-19T08:28:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181220T080830_20181220T084515,-0.8126387593214712,2018-12-20T08:08:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181221T074830_20181221T082713,-1.6574186372444657,2018-12-21T07:48:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181222T072850_20181222T080801,-1.2387858694488252,2018-12-22T07:28:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T070850_20181223T075002,-0.44301917036105015,2018-12-23T07:08:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T084850_20181223T093044,-0.6073726784906921,2018-12-23T08:48:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T085350_20181223T093141,,2018-12-23T08:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181224T065350_20181224T073256,,2018-12-24T06:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181224T083350_20181224T091040,-1.25896288362895,2018-12-24T08:33:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181225T081350_20181225T085434,-1.2968161456522178,2018-12-25T08:13:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181226T075350_20181226T083534,-1.6886271246055384,2018-12-26T07:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181227T073350_20181227T081414,-1.2613161471770862,2018-12-27T07:33:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228T071350_20181228T075519,,2018-12-28T07:13:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228T071850_20181228T075635,-0.6215250337303375,2018-12-28T07:18:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181229T065850_20181229T073621,,2018-12-29T06:58:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181229T083850_20181229T091655,-0.7568991229382572,2018-12-29T08:38:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181230T081850_20181230T085908,-1.0040333244820603,2018-12-30T08:18:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181231T075850_20181231T084230,-1.0139994046788194,2018-12-31T07:58:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181231T080350_20181231T084034,,2018-12-31T08:03:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T073850_20190101T082311,,2019-01-01T07:38:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T074350_20190101T082403,-1.0040346455212976,2019-01-01T07:43:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T072350_20190102T080410,-0.8744003875693376,2019-01-02T07:23:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T070350_20190103T074436,,2019-01-03T07:03:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T084350_20190103T092645,-0.552751124529044,2019-01-03T08:43:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T082350_20190104T090612,-1.0097913816868993,2019-01-04T08:23:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T082850_20190104T090712,,2019-01-04T08:28:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T080350_20190105T084649,,2019-01-05T08:03:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T080850_20190105T084744,-1.0884304958237674,2019-01-05T08:08:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T074850_20190106T082844,-1.2477172775323913,2019-01-06T07:48:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107T072850_20190107T081120,-0.7427945134914276,2019-01-07T07:28:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190108T070850_20190108T074921,-0.38872214737163147,2019-01-08T07:08:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190108T084850_20190108T092845,-0.4425113433751921,2019-01-08T08:48:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190108T085350_20190108T092947,,2019-01-08T08:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109T065350_20190109T073111,,2019-01-09T06:53:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109T083350_20190109T091146,-0.7622790689330485,2019-01-09T08:33:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190110T081350_20190110T085215,-0.9305380660799636,2019-01-10T08:13:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111T075350_20190111T083448,-1.1021993607788307,2019-01-11T07:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190112T073503_20190112T081909,-0.9857792566698916,2019-01-12T07:34:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190113T071503_20190113T075653,-0.5788757161257676,2019-01-13T07:14:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190113T085503_20190113T093831,,2019-01-13T08:54:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190114T084003_20190114T091832,-0.7449379074731722,2019-01-14T08:39:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190115T082003_20190115T085856,-1.1007212113251978,2019-01-15T08:19:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190116T080003_20190116T083947,-1.1408652604064604,2019-01-16T07:59:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190117T074003_20190117T081929,-0.9777845594240027,2019-01-17T07:39:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190117T074503_20190117T082032,,2019-01-17T07:44:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190118T072003_20190118T080443,,2019-01-18T07:19:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190118T072503_20190118T080224,-0.7286201099120184,2019-01-18T07:24:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119T084503_20190119T092248,-0.6406284304500284,2019-01-19T08:44:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T082503_20190120T090430,-0.8024219227592543,2019-01-20T08:24:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T080503_20190121T084410,-0.8953196481237656,2019-01-21T08:04:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T081003_20190121T084457,,2019-01-21T08:09:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T074503_20190122T082630,,2019-01-22T07:44:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T075003_20190122T082722,-0.8292389239686393,2019-01-22T07:49:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T073003_20190123T080922,-0.9071529265293508,2019-01-23T07:29:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T071003_20190124T075046,-0.5143298186226247,2019-01-24T07:09:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T085003_20190124T093130,-0.05092324384988974,2019-01-24T08:49:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T083003_20190125T091002,-0.7680791844754565,2019-01-25T08:29:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T083503_20190125T091121,,2019-01-25T08:34:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T081003_20190126T085150,,2019-01-26T08:09:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T081503_20190126T085246,-0.9152430239139213,2019-01-26T08:14:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T075503_20190127T083341,-0.6383662164844435,2019-01-27T07:54:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T073503_20190128T081632,-0.3262040437821896,2019-01-28T07:34:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T071503_20190129T075600,-0.28289066535250557,2019-01-29T07:14:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T085503_20190129T093617,,2019-01-29T08:54:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T070003_20190130T073740,,2019-01-30T06:59:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T084003_20190130T091746,-0.7132640104877325,2019-01-30T08:39:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T082003_20190131T090102,-1.0243916948781964,2019-01-31T08:19:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T080003_20190201T084108,-1.1513737771436852,2019-02-01T07:59:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T074003_20190202T081604,-1.2116904204703696,2019-02-02T07:39:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T074503_20190202T081720,,2019-02-02T07:44:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203T072003_20190203T075614,,2019-02-03T07:19:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203T072503_20190203T075634,-1.0046293538366642,2019-02-03T07:24:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190204T084503_20190204T091844,-0.7311588175947078,2019-02-04T08:44:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205T082503_20190205T090047,-1.0441821818817272,2019-02-05T08:24:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206T080503_20190206T084054,-1.2156190605963262,2019-02-06T08:04:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206T081003_20190206T084038,,2019-02-06T08:09:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190207T074503_20190207T082400,,2019-02-07T07:44:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190207T075003_20190207T082334,-1.4246766852749033,2019-02-07T07:49:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190208T073003_20190208T080810,-1.1951435923270235,2019-02-08T07:29:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190209T071003_20190209T074451,-0.5482097077661937,2019-02-09T07:09:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190209T085003_20190209T092524,-0.2400567035947955,2019-02-09T08:49:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210T083003_20190210T090538,-0.6595668580105883,2019-02-10T08:29:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210T083503_20190210T090559,,2019-02-10T08:34:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211T081131_20190211T084734,-1.2245759162032614,2019-02-11T08:11:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211T081631_20190211T084714,,2019-02-11T08:16:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190212T075131_20190212T082746,-1.3421395651636294,2019-02-12T07:51:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190212T075631_20190212T082838,-1.331696138845239,2019-02-12T07:56:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190213T073631_20190213T080859,-1.0512890091001454,2019-02-13T07:36:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190214T071631_20190214T075139,-0.7806103720875774,2019-02-14T07:16:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190214T085631_20190214T092934,,2019-02-14T08:56:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215T083631_20190215T091308,-0.7822951257821258,2019-02-15T08:36:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215T084131_20190215T091320,,2019-02-15T08:41:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216T081631_20190216T085351,-0.7317003596745765,2019-02-16T08:16:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216T082131_20190216T085400,-0.7313707175118738,2019-02-16T08:21:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190217T080131_20190217T083442,-1.0833050112417202,2019-02-17T08:01:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190218T074131_20190218T081800,-1.229520488745902,2019-02-18T07:41:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190219T072131_20190219T075711,-0.8689040381839715,2019-02-19T07:21:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190219T090131_20190219T094012,,2019-02-19T09:01:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220T070631_20190220T073729,,2019-02-20T07:06:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220T084131_20190220T092017,,2019-02-20T08:41:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220T084631_20190220T092126,-0.7063903425335255,2019-02-20T08:46:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221T082631_20190221T090015,-0.784806974275502,2019-02-21T08:26:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190222T080631_20190222T084146,-0.983413438973272,2019-02-22T08:06:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190223T074631_20190223T082224,-1.107369229266018,2019-02-23T07:46:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190224T072631_20190224T080354,-0.8714271010575372,2019-02-24T07:26:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190224T073131_20190224T080341,-0.8643638149747948,2019-02-24T07:31:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225T071131_20190225T074500,-0.41772143461596045,2019-02-25T07:11:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225T085131_20190225T092631,-0.2306875611464344,2019-02-25T08:51:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226T083131_20190226T090647,-0.17406711091624796,2019-02-26T08:31:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190227T081417_20190227T084843,-0.9354633179383899,2019-02-27T08:14:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190228T075417_20190228T082854,-0.8407729953542192,2019-02-28T07:54:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190301T073417_20190301T080958,-1.3914433427371729,2019-03-01T07:34:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302T071417_20190302T075620,-0.9161821995695961,2019-03-02T07:14:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302T071917_20190302T075527,-0.9034998546258165,2019-03-02T07:19:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302T085417_20190302T093116,,2019-03-02T08:54:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303T065917_20190303T073137,,2019-03-03T06:59:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303T083917_20190303T091230,-0.4610784118880382,2019-03-03T08:39:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190304T081917_20190304T085518,-0.6028362985503395,2019-03-04T08:19:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190305T075917_20190305T083551,-0.4485624842887908,2019-03-05T07:59:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190306T073917_20190306T081505,-0.5476650047007341,2019-03-06T07:39:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190306T074417_20190306T081557,,2019-03-06T07:44:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307T071917_20190307T075641,,2019-03-07T07:19:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307T072417_20190307T075608,-0.5308101477530945,2019-03-07T07:24:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308T070417_20190308T073749,,2019-03-08T07:04:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308T084417_20190308T091919,-0.2371631380350633,2019-03-08T08:44:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190309T082331_20190309T085801,-0.5441874523300739,2019-03-09T08:23:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190309T082831_20190309T085852,,2019-03-09T08:28:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190310T080331_20190310T084201,,2019-03-10T08:03:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190310T080831_20190310T084105,-0.959163864584499,2019-03-10T08:08:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190311T074831_20190311T082329,-1.2646174425058962,2019-03-11T07:48:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190312T072831_20190312T075736,-0.9236983897878805,2019-03-12T07:28:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313T070831_20190313T073835,-0.5567305930995841,2019-03-13T07:08:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313T084831_20190313T091949,-0.39072594124407173,2019-03-13T08:48:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313T085331_20190313T092011,,2019-03-13T08:53:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190314T065331_20190314T072623,,2019-03-14T06:53:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190314T083331_20190314T090135,-0.5436855688514904,2019-03-14T08:33:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190315T081331_20190315T084249,-0.5046092340667571,2019-03-15T08:13:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190316T075331_20190316T082404,-0.8259664317800419,2019-03-16T07:53:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190317T073331_20190317T080354,-0.9584809762154815,2019-03-17T07:33:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190317T073831_20190317T080426,,2019-03-17T07:38:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318T071331_20190318T074442,,2019-03-18T07:13:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318T071831_20190318T074451,-0.5365243516076786,2019-03-18T07:18:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190319T065831_20190319T072616,,2019-03-19T06:58:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190319T083831_20190319T090724,-0.5450959394561332,2019-03-19T08:38:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190320T081831_20190320T084809,-0.7467899692076339,2019-03-20T08:18:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190321T075831_20190321T082908,-0.9443739847676388,2019-03-21T07:58:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190321T080331_20190321T082949,,2019-03-21T08:03:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190322T073831_20190322T081043,,2019-03-22T07:38:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190322T074331_20190322T081019,-1.0246341850412897,2019-03-22T07:43:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T072331_20190323T075156,-1.001013984373852,2019-03-23T07:23:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190324T070331_20190324T073408,,2019-03-24T07:03:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190324T084331_20190324T091420,-0.6247662004669204,2019-03-24T08:43:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325T082331_20190325T085342,-0.6697088495928262,2019-03-25T08:23:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325T082831_20190325T085354,,2019-03-25T08:28:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190326T080331_20190326T083607,,2019-03-26T08:03:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190326T080831_20190326T083649,-0.7543696700625873,2019-03-26T08:08:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329T070832_20190329T073927,-0.36232498043429334,2019-03-29T07:08:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329T084832_20190329T091959,-0.21609721993602835,2019-03-29T08:48:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329T085332_20190329T091931,,2019-03-29T08:53:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330T065332_20190330T072033,,2019-03-30T06:53:27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330T083332_20190330T090150,-0.2468536910881909,2019-03-30T08:33:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190331T081332_20190331T084245,-0.31862456233303105,2019-03-31T08:13:27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190401T075332_20190401T082454,-0.36735332087486133,2019-04-01T07:53:27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190402T073332_20190402T080445,-0.6020571213051998,2019-04-02T07:33:26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403T071403_20190403T080902,-0.4062165988711949,2019-04-03T07:13:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403T071903_20190403T080912,-0.4066397515837234,2019-04-03T07:18:58,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403T085403_20190403T092551,,2019-04-03T08:53:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404T083630_20190404T090748,-0.3656760446436323,2019-04-04T08:36:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404T084130_20190404T090825,,2019-04-04T08:41:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405T081630_20190405T084933,-0.4584475827433604,2019-04-05T08:16:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405T082130_20190405T084916,,2019-04-05T08:21:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406T080130_20190406T083001,-0.7992702694895477,2019-04-06T08:01:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190407T074130_20190407T081136,-0.9979485395968672,2019-04-07T07:41:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408T072130_20190408T075422,-0.758213326498507,2019-04-08T07:21:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408T090130_20190408T093654,,2019-04-08T09:01:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409T070630_20190409T073422,,2019-04-09T07:06:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409T084130_20190409T091748,-0.0989761988344605,2019-04-09T08:41:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409T084630_20190409T091812,-0.09903114955559936,2019-04-09T08:46:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190410T082630_20190410T085931,-0.6675064695476389,2019-04-10T08:26:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411T080630_20190411T084005,-0.6318546659433872,2019-04-11T08:06:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190412T074630_20190412T082110,-0.7605937790664765,2019-04-12T07:46:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413T072630_20190413T075832,-0.7783255670155801,2019-04-13T07:26:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413T073130_20190413T075946,-0.7284965850070247,2019-04-13T07:31:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414T071130_20190414T074337,-0.45656418867740955,2019-04-14T07:11:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414T085130_20190414T092427,-0.2353731322509053,2019-04-14T08:51:25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415T083059_20190415T090556,-0.577916485549634,2019-04-15T08:30:53,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416T081135_20190416T084551,-0.34524125684012635,2019-04-16T08:11:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417T075135_20190417T082717,-1.3376838378777194,2019-04-17T07:51:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417T075635_20190417T082806,,2019-04-17T07:56:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418T073135_20190418T080828,,2019-04-18T07:31:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418T073635_20190418T080917,-1.3327993903579316,2019-04-18T07:36:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419T071635_20190419T074931,-0.8968223154197064,2019-04-19T07:16:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419T085635_20190419T093038,,2019-04-19T08:56:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420T083635_20190420T091036,-0.5716743005305142,2019-04-20T08:36:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420T084135_20190420T091053,,2019-04-20T08:41:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421T081635_20190421T085259,-0.7105334496290028,2019-04-21T08:16:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421T082135_20190421T085336,,2019-04-21T08:21:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T080135_20190422T083506,-1.118285856374969,2019-04-22T08:01:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T074135_20190423T081540,-1.0798430412538307,2019-04-23T07:41:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T072135_20190424T075539,-0.7144964016983852,2019-04-24T07:21:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T090135_20190424T093740,,2019-04-24T09:01:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T070635_20190425T073730,,2019-04-25T07:06:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T084135_20190425T091741,-0.5634975467066192,2019-04-25T08:41:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T084635_20190425T091829,,2019-04-25T08:46:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T082635_20190426T085850,-0.38674321772097403,2019-04-26T08:26:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T080635_20190427T083912,-0.5521337740691753,2019-04-27T08:06:29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T074635_20190428T082408,-0.9892289614448158,2019-04-28T07:46:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
